"","garrett_3","garrett_4","garrett_5","garrett_7","garrett_8","garrett_9","garrett_10","garrett_11","garrett_12","garrett_13","garrett_14","garrett_15","garrett_17","garrett_18","garrett_19","garrett_21","garrett_28","garrett_30","garrett_31","garrett_36","garrett_43","garrett_46","garrett_48","25617X10","25617X11","25617X16","25617X17","25617X18","25617X19","25617X20","25617X21","25617X9"
"Rhodanobacter",0.000333168494254509,0,0,0.000852481696000156,0,0.000426793615411396,0,0.000185399481808448,0.000638089010730306,0.000215468946615414,0,4.21531313664401e-05,0,0,0.00015460570391977,0,0.000810473165812389,0.000356293859774138,0.000136583846774777,0.000299646117934719,0,0.00123038848637608,0.00131685902784678,1.59891393238172e-05,0,0.0001435771010544,0.00128484620116953,0.000625364116500191,0.000221885022731381,0.000108284431954952,0.000107926332938779,0
"Dyella",0.000333168494254509,0.000205530412335113,0,0.00097426479542875,0,0.00134135136272153,0.00143547288391722,0.00021629939544319,0.00097392533216731,0.000215468946615414,0,0.00012645939409932,0,0,0.000257676173199617,0.000419444613387414,0.00115781880830341,0.000213776315864483,0.000136583846774777,0.000299646117934719,0.000445331148241833,0.000703079135072048,0.00203514577030866,5.32971310793906e-06,0.000589545472231819,0.000226700685875368,0.0018450635021534,0.00107225353008909,0.000621278063647867,0.000425403125537313,0.000194267399289802,0.000154901869665567
"Francisella",0,0.000205530412335113,0,0.000365349298285781,0,6.09705164873422e-05,0.000130497534901566,0.000185399481808448,0.000268669057149603,0.000430937893230828,0,0.000421531313664401,0,0,0.000257676173199617,0.000209722306693707,0.000578909404151707,0.000142517543909655,0.000273167693549555,0,0,0,0.00035914337123094,0.00067687356470826,0.000117909094446364,0.00146599776866072,0.00101082686916655,0.000823513196110364,0.000133131013638829,0.000278445682169878,5.75607109006819e-05,0
"Thiosulfativibrio",0,0,0,0.000243566198857187,0,0.000121941032974684,0,0,0.000235085425005902,0,0,0,0,0,0,0.000104861153346853,0.000115781880830341,0,0,0,0,0,0,2.66485655396953e-05,0,0.0005743084042176,8.52504588453714e-05,2.38903145629287e-05,1.47923348487587e-05,2.32038068474898e-05,2.15852665877557e-05,0
"Hydrogenovibrio",0,0,0,0.000121783099428594,0,0.000487764131898738,0,0,0.000100750896431101,0,0,4.21531313664401e-05,0,0,0,0,0.000115781880830341,0,0.000136583846774777,0.00014982305896736,0,0,0,2.13188524317562e-05,0,0.000695215436684463,0.000292287287469845,0.000150368450484316,1.47923348487587e-05,9.28152273899592e-05,0.00015109686611429,0
"Thiomicrospira",0,0,0,0.000365349298285781,0,0,0,6.17998272694828e-05,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0,0.000115781880830341,0,0.000136583846774777,0,0,0.000175769783768012,0,1.06594262158781e-05,0.000235818188892727,9.82369638793263e-05,0.000511502753072229,0.000158800326212408,0,0.000170161250214925,7.91459774884377e-05,0
"Thiomicrorhabdus",9.51909983584312e-05,0,0,0.00109604789485734,0,0.00128038084623419,0.00091348274431096,0.000185399481808448,0.000335836321437003,0.00215468946615414,0,0.00012645939409932,0.000170902192675132,0,5.15352346399233e-05,0.000104861153346853,0.00208407385494614,0.000142517543909655,0.000136583846774777,0.000299646117934719,0.000222665574120916,0.00087884891884006,0.00011971445707698,1.06594262158781e-05,0.000235818188892727,0.000801009090092968,0.000992558913699682,0.000611310990286704,0.000266262027277657,0.000255241875322388,0.000330974087678921,0
"Piscirickettsia",0.000190381996716862,0,0,0,0,0,0,0,6.71672642874007e-05,0.000215468946615414,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0.000231563761660683,0,0,0,0,0,0,5.32971310793906e-06,0,0.000136020411525221,0.000304465924447755,0.000272630648541657,0,2.32038068474898e-05,0,0
"Methylophaga",0.000190381996716862,0,0,0.000487132397714375,0,0.000426793615411396,0.000260995069803131,0,0.000134334528574801,0.000215468946615414,0.000107896397878757,8.43062627328803e-05,0,0,5.15352346399233e-05,0,0.000463127523321365,0.000213776315864483,0.000136583846774777,0,0.000890662296483665,0.000175769783768012,0.00023942891415396,5.32971310793906e-06,0.000117909094446364,0.000687658747155284,0.000389716383293127,0.000385055658249556,0,7.7346022824966e-05,0.000143901777251705,0
"Thiothrix",0.000237977495896078,0,0,0.000852481696000156,0.00023000138000828,0.00121941032974684,0,6.17998272694828e-05,0.000369419953580704,0.000430937893230828,0,0,0,0,0.000206140938559693,0.000419444613387414,0.000463127523321365,0.000356293859774138,0,0.000299646117934719,0.00111332787060458,0.000703079135072048,0.00047885782830792,2.13188524317562e-05,0.000471636377785455,0.000634761920451032,0.00088295118089849,0.000618337553393448,8.87540090925524e-05,0.000193365057062415,0.000244633021327898,0.00023235280449835
"Acinetobacter",0.00199901096552706,0,0.000182239486376232,0.00523667327542953,0.00046000276001656,0.00597511061575954,0.00352343344234227,0.00151409576810233,0.00419795401796254,0.00387844103907745,0.000215792795757514,0.00139105333509252,0.000341804385350264,0.00144587232369033,0.00149452180455778,0.00199236191359022,0.00289454702075853,0.00156769298300621,0.00218534154839644,0.00119858447173888,0.0100199508354412,0.00228500718898416,0.00335200479815544,0.000538301023901845,0.0261758189670927,0.010556695272263,0.00884777976445176,0.0054343439067556,0.00337265234551699,0.00193365057062415,0.00147499321682997,0.0359372337624115
"Moraxella",0.000285572995075294,0.000205530412335113,9.11197431881158e-05,0.000730698596571562,0,0.00164620394515824,0.00091348274431096,9.26997409042242e-05,0.000638089010730306,0.000861875786461655,0.000107896397878757,0.000168612525465761,0,0.000289174464738066,5.15352346399233e-05,0.000209722306693707,0.00127360068913375,0.000142517543909655,0.000273167693549555,0,0.0013359934447255,0,0.00023942891415396,0.000106594262158781,0.0170968186947227,0.00155667804301086,0.00179634895424176,0.00163859451649264,0.000606485728799108,0.000355791704994844,0.0004389004206177,0.0141735210743994
"Psychrobacter",0.000142786497537647,0,9.11197431881158e-05,0.000487132397714375,0.00023000138000828,0.000365823098924053,0.000521990139606263,0.000123599654538966,0.000570921746442906,0.000215468946615414,0,4.21531313664401e-05,0,0.000144587232369033,0.000257676173199617,0.000104861153346853,0.000347345642491024,0.000213776315864483,0.000546335387099109,0.00014982305896736,0.000222665574120916,0.000175769783768012,0.00011971445707698,1.59891393238172e-05,0.000353727283339091,0.00119395694561027,0.00127875688268057,0.000844592885430596,0.000251469692428898,0.000247507273039891,0.000165487043839461,0.000697058413495051
"Candidatus Palibaumannia",0,0,0,0,0,0.000121941032974684,0,0,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0,0,7.12587719548276e-05,0,0,0,0,0.00023942891415396,0.000421047335527185,0,1.51133790583579e-05,4.26252294226857e-05,7.02656310674372e-06,0,3.8673011412483e-05,0,0
"Candidatus Ruthturnera",0,0,0,0,0,0,0,3.08999136347414e-05,0,0,0,0,0,0,0.00015460570391977,0,0,0,0,0,0,0.000175769783768012,0,1.06594262158781e-05,0,0,0.000146143643734922,0.000105398446601156,0,3.09384091299864e-05,0,0
"Candidatus Pseudothioglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103070469279847,0,0,0,0,0,0,0,0,5.32971310793906e-06,0,0,1.82679554668653e-05,1.54584388348362e-05,0,0,1.43901777251705e-05,0
"Mannheimia",0.000190381996716862,0,0,0.000487132397714375,0,0.000365823098924053,0.000652487674507828,0.000339899049982155,0.000470170850011805,0.000646406839846241,0,4.21531313664401e-05,0,0.000144587232369033,0.000566887581039156,0.000209722306693707,0,0.000285035087819311,0.000136583846774777,0.000449469176902079,0.000890662296483665,0.000351539567536024,0.00023942891415396,0.000133242827698476,0.000471636377785455,0.00159446149065676,0.00114479187592356,0.000557909110675452,7.39616742437937e-05,0.000255241875322388,0.000194267399289802,0
"Haemophilus",0.00133267397701804,0.00184977371101602,0.000364478972752463,0.073435208955442,0,0.00268270272544306,0.0225760735379709,0.073727193932493,0.00460095760368695,0.000646406839846241,0.00032368919363627,0.000379378182297961,0,0.000289174464738066,0.00860638418486719,0.00031458346004056,0.00208407385494614,0.186911758837513,0.148739809137733,0.00329610729728191,0.00623463607538566,0.00316385610782422,0.00143657348492376,7.46159835111468e-05,0.00153281822780273,0.895203225074184,0.0336982885178775,0.0183955422134551,0.00525127887130935,0.0004563415346673,0.000323778998816336,0.0013941168269901
"Gallibacterium",0.000237977495896078,0,0,0.000487132397714375,0,0.00176814497813292,0.000782985209409394,0.00207029421352767,0.000503754482155505,0,0,0.000168612525465761,0,0.000289174464738066,0.00030921140783954,0.00031458346004056,0.00277876513992819,0.000356293859774138,0.000273167693549555,0.000749115294836798,0.0224892229862125,0.00158192805391211,0.00083800119953886,5.32971310793906e-05,0.000589545472231819,0.000445844682221558,0.00112043460196774,0.000886752264071058,0.000266262027277657,0.000108284431954952,0.00045329059834287,0
"Histophilus",0.000142786497537647,0,0,0,0.00023000138000828,0,0.000130497534901566,0.000123599654538966,0.000335836321437003,0,0,0,0,0,0,0,0,7.12587719548276e-05,0,0,0,0,0,3.73079917555734e-05,0.000117909094446364,0.000158690480112758,0.000200947510135518,0.000120856885435992,0,1.54692045649932e-05,1.43901777251705e-05,0
"Glaesserella",0,0,0,0,0,0.000121941032974684,0.000130497534901566,0,0.000806007171448808,0,0,0,0,0,0,0,0.000115781880830341,0,0.000136583846774777,0,0,0,0,2.66485655396953e-05,0.000471636377785455,0.000408061234575663,0.000207036828624473,0.000148963137862967,0,3.8673011412483e-05,3.59754443129262e-05,0
"Avibacterium",0,0.000205530412335113,0,0.000121783099428594,0,6.09705164873422e-05,0.000260995069803131,0,0,0.000430937893230828,0,4.21531313664401e-05,0,0,0,0,0.000231563761660683,7.12587719548276e-05,0,0,0.000445331148241833,0,0.00011971445707698,1.59891393238172e-05,0,0.000536524956571705,0.000505413434583273,0.000184095953396686,1.47923348487587e-05,3.8673011412483e-05,9.35361552136082e-05,0
"Actinobacillus",0.000190381996716862,0,0,0.000608915497142969,0,0.00054873464838608,0.000130497534901566,0.000123599654538966,0.000335836321437003,0.000430937893230828,0,0.00012645939409932,0,0,0.000206140938559693,0,0.000578909404151707,0.000427552631728966,0,0,0.000890662296483665,0.000351539567536024,0,1.06594262158781e-05,0.000589545472231819,0.00256927443992084,0.000925576410321176,0.00057055692426759,0.000177508018185105,0.000131488238802442,0.000100731244076193,0
"Pasteurella",0.000237977495896078,0,0,0.00109604789485734,0,0.000243882065949369,0,9.26997409042242e-05,0.000671672642874007,0,0,0.000252918788198641,0.000170902192675132,0,0.00015460570391977,0,0.000347345642491024,0.000285035087819311,0.000273167693549555,0,0.000222665574120916,0.000175769783768012,0.00023942891415396,1.06594262158781e-05,0.000235818188892727,0.00149622452677743,0.000541949345517004,0.000408945972812485,2.95846696975175e-05,0.000116019034237449,6.47557997632672e-05,0
"Aggregatibacter",0.000333168494254509,0,0,0.0019485295908575,0,0.00054873464838608,0.0392797580053713,0.000432598790886379,0.000436587217868104,0.000215468946615414,0,0,0,0,0,0.00031458346004056,0,0.00185272807082552,0.00177559000807211,0.00014982305896736,0.000445331148241833,0.000175769783768012,0.00023942891415396,1.06594262158781e-05,0,0.0171536852312362,0.00112652392045669,0.000933127580575567,0.000384600706067727,0.000139222841084939,0.000100731244076193,0.000154901869665567
"Rodentibacter",4.75954991792156e-05,0,0,0.000121783099428594,0,6.09705164873422e-05,0.00117447781411409,0.000154499568173707,6.71672642874007e-05,0,0,4.21531313664401e-05,0,0.000289174464738066,0,0,0,0,0,0,0,0,0.00011971445707698,1.06594262158781e-05,0.000117909094446364,0.000249370754462905,0.000407984338759992,0.000198149079610173,0,2.32038068474898e-05,1.43901777251705e-05,0
"Bibersteinia",0,0,0,0.000243566198857187,0,0.000243882065949369,0,0,0,0,0,4.21531313664401e-05,0,0.000144587232369033,0,0,0,0,0,0,0,0,0,5.32971310793906e-06,0,0.000748112263388716,9.74290958232816e-05,5.90231300966473e-05,8.87540090925524e-05,5.41422159774762e-05,1.43901777251705e-05,0
"Otariodibacter",0,0,0,0.000121783099428594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32971310793906e-06,0.000117909094446364,2.26700685875368e-05,7.91611403564163e-05,4.21593786404623e-06,0,0,1.43901777251705e-05,0
"Hahella",0,0,0,0.000365349298285781,0,0.000487764131898738,0,3.08999136347414e-05,0.000100750896431101,0.000215468946615414,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0.000209722306693707,0,0.000213776315864483,0.000273167693549555,0.00014982305896736,0.00111332787060458,0.00087884891884006,0.00023942891415396,0.000133242827698476,0,0.000173803859171116,0.000627199804362376,0.00045953722718104,8.87540090925524e-05,0.000208834261627408,0.000165487043839461,0
"Halomonas",0.00176103346963098,0.000205530412335113,0.000273359229564347,0.00706341976685843,0.00069000414002484,0.00481667080250003,0.00130497534901566,0.000432598790886379,0.00117542712502951,0.00172375157292331,0,0.00101167515279456,0.000170902192675132,0,0.00108223992743839,0.00283125114036504,0.00879942294310594,0.00142517543909655,0.00150242231452255,0.00164805364864095,0.00244932131533008,0.00632771221564843,0.00454914936892524,5.86268441873296e-05,0.00106118185001727,0.00279597512579621,0.00811706154577715,0.00457710320773286,0.00346140635460954,0.00175575471812673,0.00128792090640276,0.000154901869665567
"Billgrantia",0,0,0,0.000243566198857187,0,0.000304852582436711,0,3.08999136347414e-05,0,0.000430937893230828,0,4.21531313664401e-05,0,0,0,0.000209722306693707,0.000463127523321365,7.12587719548276e-05,0.000136583846774777,0.000299646117934719,0,0,0.00011971445707698,1.06594262158781e-05,0,0.000166247169641937,0.000420162975737902,0.000153179075727013,0.000103546343941311,7.7346022824966e-05,3.59754443129262e-05,0
"Vreelandella",4.75954991792156e-05,0,9.11197431881158e-05,0.000487132397714375,0,0.000121941032974684,0,9.26997409042242e-05,6.71672642874007e-05,0,0,0,0.000170902192675132,0,0,0,0.000810473165812389,0,0,0,0.000222665574120916,0.000175769783768012,0.00011971445707698,1.06594262158781e-05,0.000117909094446364,0.000166247169641937,0.000377537746315216,0.000165826889319152,0.000266262027277657,0.000255241875322388,6.47557997632672e-05,0
"Zymobacter",0,0,0,0.000730698596571562,0,0,0,3.08999136347414e-05,6.71672642874007e-05,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0.000104861153346853,0.000115781880830341,7.12587719548276e-05,0.000136583846774777,0,0,0,0,5.32971310793906e-06,0,0.000113350342937684,0.000243572739558204,0.000155989700969711,0.00011833867879007,0.000139222841084939,1.43901777251705e-05,0
"Marinobacterium",0.000237977495896078,0,0,0.00182674649142891,0,0.000609705164873422,0.000260995069803131,9.26997409042242e-05,0.000906758067879909,0,0,0.000252918788198641,0,0.000144587232369033,0.00015460570391977,0.000524305766734267,0.000810473165812389,0.000285035087819311,0,0.000898938353804157,0.000222665574120916,0.000351539567536024,0.00023942891415396,3.19782786476343e-05,0.000235818188892727,0.0012921939094896,0.000943844365788041,0.000389271596113602,0.000133131013638829,0.000556891364339755,0.000208657577014972,0
"Marinomonas",0.000142786497537647,0,0,0.00182674649142891,0,0.000426793615411396,0.000521990139606263,9.26997409042242e-05,0.000940341700023609,0,0,8.43062627328803e-05,0.000170902192675132,0,0.00015460570391977,0.000104861153346853,0.000347345642491024,0,0.000546335387099109,0,0.000445331148241833,0,0.00035914337123094,2.13188524317562e-05,0,0.00154156466395251,0.00060893184889551,0.00034711221747314,7.39616742437937e-05,0.000177895852497422,0.000122316510663949,0
"Thalassolituus",0,0,0,0.00097426479542875,0,0.000182911549462027,0,0,0.000201501792862202,0.000215468946615414,0,0,0,0,5.15352346399233e-05,0,0,7.12587719548276e-05,0.000136583846774777,0,0,0,0.00011971445707698,2.13188524317562e-05,0,0.0002871542021088,0.000523681390050139,0.000217823456309055,5.91693393950349e-05,5.41422159774762e-05,6.47557997632672e-05,0
"Neptunomonas",0,0,0,0.000365349298285781,0,0.000121941032974684,0.000521990139606263,0,3.35836321437003e-05,0,0,4.21531313664401e-05,0,0,0,0,0,0,0.000136583846774777,0.00014982305896736,0.000222665574120916,0.000175769783768012,0,5.32971310793906e-06,0,0.000158690480112758,0.000182679554668653,0.000125072823300038,0,9.28152273899592e-05,7.19508886258524e-05,7.74509348327834e-05
"Nitrincola",4.75954991792156e-05,0,0,0.000243566198857187,0,6.09705164873422e-05,0,0,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0,0.000115781880830341,0,0,0,0,0,0,5.32971310793906e-06,0.000353727283339091,1.51133790583579e-05,0.000115697051290147,0.0001124250097079,0,2.32038068474898e-05,0,0
"Neptuniibacter",0.000333168494254509,0.000205530412335113,0,0.000487132397714375,0,0.000182911549462027,0,6.17998272694828e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000222665574120916,0,0,5.32971310793906e-06,0,0.000120907032466863,0.000207036828624473,0.00010118250873711,0,6.96114205424694e-05,7.19508886258524e-05,0
"Bacterioplanes",9.51909983584312e-05,0,0,0.000365349298285781,0,0,0,0,6.71672642874007e-05,0,0,8.43062627328803e-05,0,0.000144587232369033,0,0,0.000347345642491024,0,0,0,0,0,0,5.32971310793906e-06,0,9.82369638793263e-05,0.000414073657248947,0.00040332472232709,0,9.28152273899592e-05,2.8780355450341e-05,0
"Endozoicomonas",0.000333168494254509,0,0.000182239486376232,0.000365349298285781,0,0.000975528263797475,0.000260995069803131,0,0.00097392533216731,0.000430937893230828,0,0.000168612525465761,0,0.000433761697107099,0.00015460570391977,0.00104861153346853,0.000694691284982048,7.12587719548276e-05,0.000136583846774777,0.000449469176902079,0,0.000351539567536024,0.00035914337123094,1.06594262158781e-05,0.000353727283339091,0.000596978472805137,0.00153450825921669,0.000850214135915991,2.95846696975175e-05,0.000394464716407327,0.000402924976304774,0
