"","garrett_67","garrett_53","garrett_47","garrett_50","garrett_60","garrett_76","garrett_35","garrett_34","garrett_95","garrett_49","garrett_39","garrett_85","25617X30","25617X31","25617X32","25617X37","25617X38","25617X39","25617X40","25617X41","25617X42"
"Macellibacteroides",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0.00136547665376291,0.0113224637681159,0,0,0,0.00187594900949892,0.000120187107288627,0.000356789571754397,4.9386618201932e-05,0.000189487606563093,0.000589407174264125
"Sodaliphilus",0.00671213016162809,0,0,0,0,0,0,0,0.00216459586995108,0,0.00136547665376291,0,0.00299043062200957,0.00149622203935064,0,0.00248287368904269,0.000240374214577254,0,4.9386618201932e-05,0,0.0023576286970565
"Duncaniella",0.00134242603232562,0,0,0,0,0,0.00273920070123538,0,0.00216459586995108,0,0.00546190661505165,0,0.00149521531100478,0,0.00197180321403924,0.00187594900949892,0.000721122643731762,0,9.8773236403864e-05,0,0
"Muribaculum",0.00536970412930248,0,0.00341892030496769,0,0,0,0,0,0,0,0.00204821498064437,0,0,0,0.00197180321403924,0.00154489918429323,0.000480748429154508,0,9.8773236403864e-05,0,0
"Paramuribaculum",0,0,0,0,0,0,0.00136960035061769,0,0.00432919173990216,0,0.00477916828817019,0,0.00149521531100478,0,0,0.00237252374730746,0.00108168396559764,0,0,0,0
"Proteiniphilum",0.00268485206465124,0,0,0,0,0,0.00228266725102948,0,0,0.0589970501474926,0.000682738326881456,0,0,0,0,0.00154489918429323,0.000600935536443135,0,0,0,0
"Dysgonomonas",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0,0,0.00197180321403924,0.000717274621279,0.000721122643731762,0,4.9386618201932e-05,0,0
"Petrimonas",0.00134242603232562,0,0,0,0,0,0.00273920070123538,0,0.00216459586995108,0,0.00273095330752583,0,0,0,0,0.00132419930082277,0.000120187107288627,0,0,0,0
"Paludibacter",0,0,0,0,0,0,0.00136960035061769,0,0,0,0,0,0,0,0,0.00148972421342562,0.00120187107288627,0,4.9386618201932e-05,0.000568462819689278,0
"Salinivirga",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000717274621279,0,0,0,0,0
"Candidatus Azobacteroides",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0.000993149475617077,0.000480748429154508,0,0,0,0
"Draconibacterium",0,0,0.00341892030496769,0,0,0,0.00273920070123538,0,0.00216459586995108,0,0.00819285992257747,0,0.00149521531100478,0.00897733223610384,0.00394360642807848,0.00275874854338077,0.00192299371661803,0.000267592178815798,0.00024693309100966,0,0
"Maribellus",0.00134242603232562,0,0.0136756812198708,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0,0,0,0.000165524912602846,0.000360561321865881,0,0.000148159854605796,0,0
"Mangrovibacterium",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.00136547665376291,0,0,0,0,0.00110349941735231,0.000120187107288627,0,0,0,0
"Aquipluma",0,0,0.00341892030496769,0,0,0,0,0,0,0,0.00204821498064437,0,0.00299043062200957,0.00149622203935064,0,0.000110349941735231,0.000120187107288627,8.91973929385992e-05,4.9386618201932e-05,0,0
"Sunxiuqinia",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000275874854338077,0.000240374214577254,0,0,0,0
"Labilibaculum",0.00536970412930248,0,0,0,0,0.0143513203214696,0.00136960035061769,0,0.00865838347980432,0,0.00204821498064437,0,0,0,0,0.000772449592146615,0.000360561321865881,0,0,0,0
"Marinifilum",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0.0343288705801579,0,0,0.000682738326881456,0,0,0,0,0.00154489918429323,0.000600935536443135,0,0.000148159854605796,0,0
"Carboxylicivirga",0,0.00322071564301588,0,0,0,0,0.000913066900411793,0,0,0,0.00273095330752583,0,0,0.00299244407870128,0,0.000772449592146615,0.00120187107288627,8.91973929385992e-05,0,0,0
"Xiashengella",0,0,0,0,0.0058503480957117,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Flavobacterium",0.0120818342909306,0.00644143128603176,0.0136756812198708,0.0127054040318482,0,0.0287026406429392,0.0141525369563828,0,0.00865838347980432,0.0589970501474926,0.0300404863827841,0.0792572463768116,0.17194976076555,0.0478791052592205,0.26027802425318,0.0115315689113316,0.0110572138705537,0.00383548789635976,0.00143221192785603,0.00397923973782495,0.0601195317749408
"Maribacter",0.00134242603232562,0,0,0,0,0,0,0,0.00216459586995108,0,0.000682738326881456,0,0.00897129186602871,0.00448866611805192,0,0.000662099650411385,0.000480748429154508,0.000178394785877198,0.000148159854605796,0,0
"Capnocytophaga",0.249691242012565,0.486328062095398,0.167527094943417,0.406572929019143,0.848300473878196,0.990241102181401,0.0438272112197661,0,0.203472011775402,0,2.5589032491517,0,0.0523325358851675,0.0822922121642852,0.00394360642807848,0.0268150358416611,0.0157445110548101,0.00383548789635976,0.0213350190632346,0.196119672792801,0.147351793566031
"Polaribacter",0,0,0.00341892030496769,0,0,0,0,0,0.00216459586995108,0,0.00136547665376291,0,0.00897129186602871,0,0,0.001434549242558,0.000360561321865881,0,0.000197546472807728,0.000378975213126186,0.00117881434852825
"Cellulophaga",0.00134242603232562,0,0,0.00423513467728274,0,0,0.00136960035061769,0,0,0,0.000682738326881456,0,0,0.00897733223610384,0,0.000496574737808538,0.000240374214577254,0,0.000197546472807728,0,0
"Aequorivita",0,0,0,0,0,0,0,0,0,0,0.00477916828817019,0,0.00448564593301435,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Aestuariibaculum",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0.0113224637681159,0,0,0.00197180321403924,0.000551749708676154,0.000120187107288627,0,0,0,0
"Amniculibacterium",0,0,0.00341892030496769,0.00423513467728274,0,0,0.000456533450205897,0,0,0,0,0,0,0,0.00591540964211772,5.51749708676154e-05,0,0,9.8773236403864e-05,0,0
"Aggregatimonas",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0.00149622203935064,0,0.000606924679543769,0.000120187107288627,0,0,0,0
"Myroides",0,0,0.00341892030496769,0,0.0058503480957117,0,0.000456533450205897,0,0,0,0.00204821498064437,0.0113224637681159,0.00149521531100478,0,0.00197180321403924,0.00154489918429323,0.00108168396559764,0.000445986964692996,0.000296319709211592,0,0
"Dokdonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Lacinutrix",0,0,0,0,0,0.0143513203214696,0,0,0,0.0589970501474926,0.00204821498064437,0.0113224637681159,0.00299043062200957,0,0,0.000220699883470462,0.000360561321865881,0,4.9386618201932e-05,0,0
"Algibacter",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Zunongwangia",0,0,0,0,0,0,0,0,0,0,0.00409642996128874,0,0,0,0,0.000165524912602846,0,8.91973929385992e-05,0,0,0
"Euzebyella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Flagellimonas",0,0,0,0.00423513467728274,0,0,0,0,0.00216459586995108,0,0.000682738326881456,0,0.00149521531100478,0,0,0.000827624563014231,0,0.000267592178815798,9.8773236403864e-05,0.000568462819689278,0
"Aquimarina",0,0.00322071564301588,0,0,0.0058503480957117,0,0.000456533450205897,0,0,0,0.00273095330752583,0.0113224637681159,0,0,0,0.000165524912602846,0.000120187107288627,0,0,0.000189487606563093,0
"Tamlana",0,0,0,0,0,0,0,0,0,0,0.00341369163440728,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0.00117881434852825
"Robiginitalea",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Leeuwenhoekiella",0,0,0.00341892030496769,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0.00149521531100478,0,0,0.000275874854338077,0.000120187107288627,0,0,0,0
"Tenacibaculum",0.00671213016162809,0,0,0,0,0.0143513203214696,0,0,0,0,0.00273095330752583,0,0.00448564593301435,0,0,0.000331049825205692,0.000841309751020389,8.91973929385992e-05,0,0.000189487606563093,0
"Sinomicrobium",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0.000189487606563093,0
"Costertonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Kordia",0,0.00322071564301588,0,0,0,0,0,0,0.00216459586995108,0,0.00136547665376291,0,0,0,0,0.000275874854338077,0.000240374214577254,0,9.8773236403864e-05,0,0
"Pseudalgibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Zobellia",0,0,0.00341892030496769,0,0,0,0.000913066900411793,0,0,0,0.00204821498064437,0,0,0,0,0.000220699883470462,0.000120187107288627,8.91973929385992e-05,4.9386618201932e-05,0,0.000589407174264125
"Christiangramia",0.00134242603232562,0,0,0,0,0,0.00182613380082359,0,0,0,0.00341369163440728,0,0,0,0,0.000717274621279,0.000480748429154508,0,0.000296319709211592,0,0
"Urechidicola",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0,0.000331049825205692,0.000120187107288627,0,0,0,0
"Formosa",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.000682738326881456,0,0,0,0,0.000551749708676154,0.000480748429154508,0,9.8773236403864e-05,0,0
"Winogradskyella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.00204821498064437,0,0.00149521531100478,0.00149622203935064,0,0.000827624563014231,0.000841309751020389,0,0.000197546472807728,0.000947438032815464,0
"Allomuricauda",0.00134242603232562,0,0,0,0,0,0,0,0.00432919173990216,0,0,0,0,0,0,0.000551749708676154,0,0,0,0,0.000589407174264125
"Lutimonas",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0,0.000480748429154508,0,0,0,0
"Arenibacter",0,0,0,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesoflavibacter",0.00134242603232562,0,0.00341892030496769,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0.000356789571754397,4.9386618201932e-05,0,0
"Seonamhaeicola",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0,0,0,0.000772449592146615,0.000480748429154508,0,9.8773236403864e-05,0.000378975213126186,0
"Paenimyroides",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,0.000331049825205692,0.000240374214577254,0,0,0,0.00294703587132063
"Salegentibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0.000589407174264125
"Hwangdonia",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Candidatus Arcticimaribacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonlabens",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0,0.00197180321403924,0.000275874854338077,0.000240374214577254,0,4.9386618201932e-05,0.000378975213126186,0.000589407174264125
"Pukyongia",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0.00176822152279238
"Flaviramulus",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,9.8773236403864e-05,0,0
"Changchengzhania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Aureibaculum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Antarcticibacterium",0,0,0,0,0,0,0.00136960035061769,0,0,0,0.000682738326881456,0,0,0,0.00197180321403924,0.000110349941735231,0.000240374214577254,0,0,0.000189487606563093,0
"Olleya",0,0,0,0,0.0058503480957117,0,0,0,0,0,0,0,0,0,0.00197180321403924,0.000165524912602846,0.000240374214577254,0,0,0,0
"Lutibacter",0,0,0,0.00423513467728274,0,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,0.000275874854338077,0.000360561321865881,0,9.8773236403864e-05,0.000189487606563093,0
"Psychroflexus",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Croceibacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0.00299244407870128,0,0,0,0,0,0,0
"Aegicerativicinus",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Abyssalbus",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,5.51749708676154e-05,0,0,0,0.000378975213126186,0
"Bizionia",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Mangrovimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8773236403864e-05,0,0
"Flavivirga",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000275874854338077,0,0,0.000197546472807728,0.000189487606563093,0
"Mariniflexile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Elizabethkingia",0.00402727809697686,0,0.00683784060993538,0,0,0,0.00136960035061769,0,0,0,0.00614464494193311,0,0.00149521531100478,0,0.00394360642807848,0.00115867438821992,0.000961496858309015,8.91973929385992e-05,0.000296319709211592,0.00113692563937856,0
"Chryseobacterium",0.0120818342909306,0.0193242938580953,0.0205135218298061,0.00423513467728274,0.0058503480957117,0.0143513203214696,0.00639146830288255,0,0.00865838347980432,0.0589970501474926,0.0109238132301033,0.0226449275362319,0.00747607655502392,0.0284282187476622,0.0295770482105886,0.008607295455348,0.00588916825714272,0.00338950093166677,0.00271626400110626,0.00625309101658206,0.00884110761396188
"Kaistella",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0.0226449275362319,0,0,0,0.000882799533881846,0.000240374214577254,0,0.000444479563817388,0.000189487606563093,0
"Epilithonimonas",0,0,0,0,0.0058503480957117,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0,0.0254357746689609,0.0985901607019619,0.00137937427169038,0.000600935536443135,0,0.000543252800221252,0,0
"Ornithobacterium",0,0,0.0102567609149031,0.00423513467728274,0,0,0.00273920070123538,0,0,0,0.00341369163440728,0,0,0,0,0.000275874854338077,0.000120187107288627,0,0.00098773236403864,0.00132641324594165,0
"Riemerella",0.00134242603232562,0,0,0,0,0,0.00136960035061769,0,0,0,0.00341369163440728,0,0.00149521531100478,0,0,0.000496574737808538,0.000721122643731762,0.000178394785877198,0.000642026036625116,0.000378975213126186,0
"Cruoricaptor",0,0,0,0,0,0,0,0,0.00432919173990216,0,0.00136547665376291,0,0,0.00448866611805192,0,0.000165524912602846,0.000120187107288627,0,4.9386618201932e-05,0,0
"Empedobacter",0.00134242603232562,0.00322071564301588,0,0,0,0,0.000456533450205897,0,0,0,0,0.0113224637681159,0.00149521531100478,0,0.00197180321403924,0.000606924679543769,0.000600935536443135,0.000891973929385992,9.8773236403864e-05,0,0.0123775506595466
"Faecalibacter",0,0.00322071564301588,0,0.00423513467728274,0.0058503480957117,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,9.8773236403864e-05,0.000189487606563093,0
"Cloacibacterium",0,0.00322071564301588,0,0,0,0,0,0,0,0,0.00136547665376291,0,0.0583133971291866,0.0433904391411686,0.134082618554668,0.000165524912602846,0.0013220581801749,0.00205154003758778,0.000839572509432844,0.000757950426252371,0.0300597658874704
"Apibacter",0.00134242603232562,0.00322071564301588,0,0,0.0058503480957117,0.0143513203214696,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Weeksella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Croceimicrobium",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0.000189487606563093,0
"Owenweeksia",0.00268485206465124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,4.9386618201932e-05,0,0
"Blattabacterium",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,0.000496574737808538,0.000480748429154508,8.91973929385992e-05,0,0.000378975213126186,0
"Fluviicola",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000275874854338077,0.000240374214577254,0,0,0,0
"Hymenobacter",0.010739408258605,0.00644143128603176,0.0102567609149031,0,0.0117006961914234,0,0.00593493485267666,0,0.0173167669596086,0,0.0177511964989179,0.0226449275362319,0.0269138755980861,0.0104735542754545,0.0118308192842354,0.00794519580493661,0.00228355503848391,0.00115956610820179,0.00024693309100966,0.000757950426252371,0.00176822152279238
"Pontibacter",0,0,0,0,0,0.0143513203214696,0.000456533450205897,0,0,0,0.00204821498064437,0,0,0,0.00197180321403924,0.00121384935908754,0.00120187107288627,0.000178394785877198,4.9386618201932e-05,0,0
"Rufibacter",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.00136547665376291,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Adhaeribacter",0,0,0.00341892030496769,0,0,0,0,0,0,0,0,0.0113224637681159,0.0149521531100478,0,0,0.000220699883470462,0,0,4.9386618201932e-05,0,0
"Nibribacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Emticicia",0,0,0,0,0,0,0,0,0,0,0.00204821498064437,0.0113224637681159,0.00149521531100478,0,0.00788721285615696,0,0,0,0,0,0
"Runella",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0,0.00197180321403924,0.000606924679543769,0,8.91973929385992e-05,0,0,0
"Dyadobacter",0.00134242603232562,0,0,0,0,0,0.00136960035061769,0,0.00216459586995108,0,0.00204821498064437,0,0.00149521531100478,0.00299244407870128,0,0.00110349941735231,0.000360561321865881,0,0,0,0
"Tellurirhabdus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000772449592146615,0.000120187107288627,8.91973929385992e-05,0,0,0
"Aquirufa",0,0,0,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,0.000386224796073308,0,0,0,0,0
"Marinilongibacter",0,0,0,0,0,0,0,0,0.00216459586995108,0,0.000682738326881456,0,0,0,0,0.000717274621279,0.000360561321865881,0,0,0,0
"Larkinella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441399766940923,0,0,0,0,0
"Belliella",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Algoriphagus",0,0,0,0,0,0.0143513203214696,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0.00197180321403924,0.000551749708676154,0,0.000178394785877198,4.9386618201932e-05,0,0.00176822152279238
"Echinicola",0,0.00322071564301588,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.00136547665376291,0,0,0,0.00394360642807848,0.000662099650411385,0.000721122643731762,0.000178394785877198,0,0,0
"Cyclobacterium",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Mongoliitalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0,0
"Spirosoma",0,0,0.00341892030496769,0,0,0,0.00136960035061769,0,0.00216459586995108,0,0.00204821498064437,0.0226449275362319,0.00149521531100478,0,0.00788721285615696,0.00176559906776369,0.000360561321865881,0,0.00024693309100966,0.000378975213126186,0.00117881434852825
"Rhodocytophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591540964211772,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Flammeovirga",0.00134242603232562,0,0,0,0.0058503480957117,0,0.00182613380082359,0,0.00216459586995108,0,0.00204821498064437,0,0,0,0.00197180321403924,0.000275874854338077,0,8.91973929385992e-05,0,0,0.0023576286970565
"Chondrinema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Imperialibacter",0,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Fulvivirga",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0,0,0.000331049825205692,0.000240374214577254,0,0,0,0
"Chryseolinea",0.00268485206465124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Catalinimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Reichenbachiella",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0.000275874854338077,0,0,0,0,0
"Candidatus Cardinium",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0,0.00197180321403924,0,0.000120187107288627,0,4.9386618201932e-05,0.000189487606563093,0
"Marivirga",0,0,0,0,0,0.0143513203214696,0,0,0,0,0.00273095330752583,0,0,0,0,0.000331049825205692,0.000360561321865881,8.91973929385992e-05,9.8773236403864e-05,0.000378975213126186,0
"Bernardetia",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Roseivirga",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0.0149622203935064,0,0.000220699883470462,0,0,0,0.000189487606563093,0
"Mangrovivirga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Arachidicoccus",0.00536970412930248,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000220699883470462,0,0,0,0.000378975213126186,0
"Chitinophaga",0.00134242603232562,0,0,0,0,0,0.00182613380082359,0,0.00432919173990216,0,0.00477916828817019,0.0226449275362319,0.00149521531100478,0,0.00197180321403924,0.00237252374730746,0.00192299371661803,0,0,0.000189487606563093,0.00353644304558475
"Sediminibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0.00197180321403924,0.000220699883470462,0.000360561321865881,0,0,0,0.004715257394113
"Ferruginibacter",0,0,0.00341892030496769,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0.000606924679543769,0.000600935536443135,0,0,0.000189487606563093,0
"Niabella",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0,0.000386224796073308,0,8.91973929385992e-05,4.9386618201932e-05,0,0
"Filimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598488815740256,0,0.000606924679543769,0.000360561321865881,0,0,0,0
"Flavihumibacter",0,0,0,0,0,0,0,0,0,0,0,0,0.00598086124401914,0,0,5.51749708676154e-05,0.000120187107288627,0,4.9386618201932e-05,0,0
"Pseudobacter",0,0,0.00341892030496769,0,0,0,0.00136960035061769,0,0,0,0,0,0,0,0,0.000220699883470462,0,8.91973929385992e-05,0,0,0
"Flavisolibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275874854338077,0.000360561321865881,0,0,0,0
"Phnomibacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0.000220699883470462,0,0,4.9386618201932e-05,0.000378975213126186,0
"Niastella",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0.0134659983541558,0,0.000165524912602846,0,0,4.9386618201932e-05,0,0.000589407174264125
"Longitalea",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0,0,0,0,0,0.000275874854338077,0.000120187107288627,0,0,0,0
"Paraflavitalea",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000275874854338077,0,8.91973929385992e-05,4.9386618201932e-05,0,0
"Sphingobacterium",0.00134242603232562,0.00322071564301588,0,0,0.0058503480957117,0.0143513203214696,0.00319573415144128,0,0,0,0.00409642996128874,0.0113224637681159,0.00448564593301435,0.0239395526296102,0.0157744257123139,0.00336567322292454,0.00168261950204078,0.000178394785877198,0.000691412654827048,0.000947438032815464,0.004715257394113
"Mucilaginibacter",0.00402727809697686,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.00614464494193311,0,0.0149521531100478,0.020947108550909,0.0256334417825101,0.00226217380557223,0.00120187107288627,0,4.9386618201932e-05,0.00113692563937856,0
"Pedobacter",0.00134242603232562,0,0,0,0,0.0143513203214696,0.00182613380082359,0,0.00216459586995108,0.0589970501474926,0.00273095330752583,0.0113224637681159,0.00149521531100478,0.0104735542754545,0,0.00193112398036654,0.00108168396559764,0,0.000148159854605796,0.000568462819689278,0.000589407174264125
"Pseudopedobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189487606563093,0
"Anseongella",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0.000275874854338077,0.000360561321865881,0,0,0.000189487606563093,0
"Haliscomenobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Saprospira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662099650411385,0.000120187107288627,0.000535184357631595,0,0,0.00117881434852825
"Candidatus Sulfidibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,8.91973929385992e-05,4.9386618201932e-05,0,0
"Prosthecochloris",0,0,0,0,0,0,0.000456533450205897,0,0.00432919173990216,0,0.000682738326881456,0,0,0,0,0.000386224796073308,0.000120187107288627,0,9.8773236403864e-05,0,0
"Chlorobaculum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197180321403924,0.000165524912602846,0,8.91973929385992e-05,0,0.000189487606563093,0.000589407174264125
"Chlorobium",0.00134242603232562,0,0.0102567609149031,0,0,0,0,0.0343288705801579,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Melioribacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Salinibacter",0,0,0.00341892030496769,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,5.51749708676154e-05,0.000240374214577254,0,0,0,0
"Cyclonatronum",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Fibrobacter",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0.000589407174264125
"Gemmatirosa",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0,0.00149622203935064,0,0.000110349941735231,0,0,0,0,0
"Candidatus Cloacimonas",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavonifractor",0.157063845782097,0.0322071564301588,0.0205135218298061,0.00423513467728274,0,0,0.0210005387094712,0.102986611740474,0.00432919173990216,0.176991150442478,0.000682738326881456,0.249094202898551,0.03438995215311,0.0897733223610384,0.10450557034408,0.000937974504749461,0.000841309751020389,0.00356789571754397,0.000395092945615456,0,0.0294703587132063
